"subject","block","trial","condition","setsize","change","time","responses","time_1","Pic","prev_condition","prev_setsize","prev_change","prev_time","answer_change","answer_correct","signal_detection","age","condition_text","signal_detection_text","pic_num"
106,9,43,1,4,1,2000,202,669,"1602",4,6,0,2000,1,1,3,"young","novel","hit",1602
106,9,44,1,6,0,2000,201,853,"NoChange",1,4,1,2000,0,1,1,"young","novel","correct rejection",0
106,9,45,1,4,0,2000,201,1622,"NoChange",1,6,0,2000,0,1,1,"young","novel","correct rejection",0
106,9,46,4,6,1,2000,202,1260,"54",1,4,0,2000,1,1,3,"young","feature","hit",54
106,9,47,4,2,0,2000,201,733,"NoChange",4,6,1,2000,0,1,1,"young","feature","correct rejection",0
106,9,48,2,2,1,2000,202,699,"54",4,2,0,2000,1,1,3,"young","exemplar","hit",54
106,10,1,2,4,1,2000,202,617,"55",0,0,0,NA,1,1,3,"young","exemplar","hit",55
106,10,2,2,2,1,2000,202,563,"56",2,4,1,2000,1,1,3,"young","exemplar","hit",56
106,10,3,1,4,1,2000,202,616,"1629",2,2,1,2000,1,1,3,"young","novel","hit",1629
106,10,4,1,2,0,2000,201,678,"NoChange",1,4,1,2000,0,1,1,"young","novel","correct rejection",0
106,10,5,4,6,0,2000,201,990,"NoChange",1,2,0,2000,0,1,1,"young","feature","correct rejection",0
106,10,6,2,6,1,2000,202,564,"57",4,6,0,2000,1,1,3,"young","exemplar","hit",57
106,10,7,2,2,0,2000,201,680,"NoChange",2,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,10,8,2,2,0,2000,201,722,"NoChange",2,2,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,10,9,4,6,0,2000,212,562,"NoChange",2,2,0,2000,1,0,0,"young","feature","false alarm",0
106,10,10,1,6,0,2000,201,711,"NoChange",4,6,0,2000,0,1,1,"young","novel","correct rejection",0
106,10,11,4,2,0,2000,201,696,"NoChange",1,6,0,2000,0,1,1,"young","feature","correct rejection",0
106,10,12,4,4,1,2000,202,798,"55",4,2,0,2000,1,1,3,"young","feature","hit",55
106,10,13,3,2,0,2000,201,532,"NoChange",4,4,1,2000,0,1,1,"young","state","correct rejection",0
106,10,14,2,4,1,2000,211,721,"58",3,2,0,2000,0,0,2,"young","exemplar","miss",58
106,10,15,3,2,1,2000,202,557,"55",2,4,1,2000,1,1,3,"young","state","hit",55
106,10,16,4,2,0,2000,201,664,"NoChange",3,2,1,2000,0,1,1,"young","feature","correct rejection",0
106,10,17,3,4,1,2000,211,1018,"56",4,2,0,2000,0,0,2,"young","state","miss",56
106,10,18,4,6,1,2000,202,920,"56",3,4,1,2000,1,1,3,"young","feature","hit",56
106,10,19,2,4,0,2000,201,575,"NoChange",4,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,10,20,4,4,0,2000,201,580,"NoChange",2,4,0,2000,0,1,1,"young","feature","correct rejection",0
106,10,21,2,6,1,2000,202,922,"59",4,4,0,2000,1,1,3,"young","exemplar","hit",59
106,10,22,1,6,1,2000,202,888,"1699",2,6,1,2000,1,1,3,"young","novel","hit",1699
106,10,23,2,2,1,2000,202,1176,"60",1,6,1,2000,1,1,3,"young","exemplar","hit",60
106,10,24,1,6,0,2000,201,831,"NoChange",2,2,1,2000,0,1,1,"young","novel","correct rejection",0
106,10,25,1,2,1,2000,202,777,"1709",1,6,0,2000,1,1,3,"young","novel","hit",1709
106,10,26,1,6,1,2000,202,784,"1716",1,2,1,2000,1,1,3,"young","novel","hit",1716
106,10,27,4,4,0,2000,201,806,"NoChange",1,6,1,2000,0,1,1,"young","feature","correct rejection",0
106,10,28,1,4,0,2000,201,809,"NoChange",4,4,0,2000,0,1,1,"young","novel","correct rejection",0
106,10,29,3,2,1,2000,202,1554,"57",1,4,0,2000,1,1,3,"young","state","hit",57
106,10,30,1,4,0,2000,201,899,"NoChange",3,2,1,2000,0,1,1,"young","novel","correct rejection",0
106,10,31,4,6,1,2000,202,1225,"57",1,4,0,2000,1,1,3,"young","feature","hit",57
106,10,32,2,6,0,2000,201,710,"NoChange",4,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,10,33,3,4,0,2000,201,1288,"NoChange",2,6,0,2000,0,1,1,"young","state","correct rejection",0
106,10,34,1,2,0,2000,201,694,"NoChange",3,4,0,2000,0,1,1,"young","novel","correct rejection",0
106,10,35,4,4,1,2000,202,784,"58",1,2,0,2000,1,1,3,"young","feature","hit",58
106,10,36,3,6,1,2000,202,1564,"58",4,4,1,2000,1,1,3,"young","state","hit",58
106,10,37,3,6,0,2000,201,627,"NoChange",3,6,1,2000,0,1,1,"young","state","correct rejection",0
106,10,38,4,2,1,2000,202,608,"59",3,6,0,2000,1,1,3,"young","feature","hit",59
106,10,39,2,6,0,2000,201,986,"NoChange",4,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,10,40,3,6,0,2000,201,1831,"NoChange",2,6,0,2000,0,1,1,"young","state","correct rejection",0
106,10,41,3,6,1,2000,211,993,"59",3,6,0,2000,0,0,2,"young","state","miss",59
106,10,42,1,4,1,2000,202,631,"1783",3,6,1,2000,1,1,3,"young","novel","hit",1783
106,10,43,1,2,1,2000,202,746,"1786",1,4,1,2000,1,1,3,"young","novel","hit",1786
106,10,44,3,4,0,2000,201,1000,"NoChange",1,2,1,2000,0,1,1,"young","state","correct rejection",0
106,10,45,3,2,0,2000,201,653,"NoChange",3,4,0,2000,0,1,1,"young","state","correct rejection",0
106,10,46,2,4,0,2000,201,695,"NoChange",3,2,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,10,47,4,2,1,2000,202,734,"60",2,4,0,2000,1,1,3,"young","feature","hit",60
106,10,48,3,4,1,2000,211,685,"60",4,2,1,2000,0,0,2,"young","state","miss",60
106,11,1,4,4,1,2000,202,680,"61",0,0,0,NA,1,1,3,"young","feature","hit",61
106,11,2,1,4,1,2000,202,609,"1808",4,4,1,2000,1,1,3,"young","novel","hit",1808
106,11,3,1,6,1,2000,202,1117,"1815",1,4,1,2000,1,1,3,"young","novel","hit",1815
106,11,4,1,2,1,2000,202,1037,"1818",1,6,1,2000,1,1,3,"young","novel","hit",1818
106,11,5,1,4,0,2000,201,1000,"NoChange",1,2,1,2000,0,1,1,"young","novel","correct rejection",0
106,11,6,2,6,0,2000,201,429,"NoChange",1,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,11,7,3,2,0,2000,201,773,"NoChange",2,6,0,2000,0,1,1,"young","state","correct rejection",0
106,11,8,1,2,0,2000,201,787,"NoChange",3,2,0,2000,0,1,1,"young","novel","correct rejection",0
106,11,9,1,6,0,2000,201,585,"NoChange",1,2,0,2000,0,1,1,"young","novel","correct rejection",0
106,11,10,1,4,1,2000,202,517,"1843",1,6,0,2000,1,1,3,"young","novel","hit",1843
106,11,11,4,2,1,2000,202,907,"62",1,4,1,2000,1,1,3,"young","feature","hit",62
106,11,12,4,6,0,2000,201,693,"NoChange",4,2,1,2000,0,1,1,"young","feature","correct rejection",0
106,11,13,4,4,1,2000,202,653,"63",4,6,0,2000,1,1,3,"young","feature","hit",63
106,11,14,4,4,0,2000,212,1118,"NoChange",4,4,1,2000,1,0,0,"young","feature","false alarm",0
106,11,15,1,2,0,2000,201,543,"NoChange",4,4,0,2000,0,1,1,"young","novel","correct rejection",0
106,11,16,4,2,1,2000,202,604,"64",1,2,0,2000,1,1,3,"young","feature","hit",64
106,11,17,1,6,0,2000,201,729,"NoChange",4,2,1,2000,0,1,1,"young","novel","correct rejection",0
106,11,18,3,4,0,2000,201,481,"NoChange",1,6,0,2000,0,1,1,"young","state","correct rejection",0
106,11,19,2,4,0,2000,201,491,"NoChange",3,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,11,20,4,6,0,2000,201,722,"NoChange",2,4,0,2000,0,1,1,"young","feature","correct rejection",0
106,11,21,3,2,0,2000,201,528,"NoChange",4,6,0,2000,0,1,1,"young","state","correct rejection",0
106,11,22,3,4,1,2000,202,615,"61",3,2,0,2000,1,1,3,"young","state","hit",61
106,11,23,2,4,0,2000,201,922,"NoChange",3,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,11,24,2,4,1,2000,202,857,"61",2,4,0,2000,1,1,3,"young","exemplar","hit",61
106,11,25,2,2,0,2000,201,652,"NoChange",2,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,11,26,2,2,0,2000,201,590,"NoChange",2,2,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,11,27,3,6,1,2000,202,762,"62",2,2,0,2000,1,1,3,"young","state","hit",62
106,11,28,1,6,1,2000,202,624,"1908",3,6,1,2000,1,1,3,"young","novel","hit",1908
106,11,29,4,2,0,2000,201,612,"NoChange",1,6,1,2000,0,1,1,"young","feature","correct rejection",0
106,11,30,1,2,1,2000,202,657,"1913",4,2,0,2000,1,1,3,"young","novel","hit",1913
106,11,31,2,2,1,2000,202,679,"62",1,2,1,2000,1,1,3,"young","exemplar","hit",62
106,11,32,2,6,0,2000,201,818,"NoChange",2,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,11,33,2,6,1,2000,202,742,"63",2,6,0,2000,1,1,3,"young","exemplar","hit",63
106,11,34,4,4,0,2000,201,638,"NoChange",2,6,1,2000,0,1,1,"young","feature","correct rejection",0
106,11,35,3,4,0,2000,201,912,"NoChange",4,4,0,2000,0,1,1,"young","state","correct rejection",0
106,11,36,3,6,0,2000,212,3711,"NoChange",3,4,0,2000,1,0,0,"young","state","false alarm",0
106,11,37,4,6,1,2000,211,983,"65",3,6,0,2000,0,0,2,"young","feature","miss",65
106,11,38,4,2,0,2000,201,525,"NoChange",4,6,1,2000,0,1,1,"young","feature","correct rejection",0
106,11,39,2,4,1,2000,202,612,"64",4,2,0,2000,1,1,3,"young","exemplar","hit",64
106,11,40,3,2,1,2000,202,1016,"63",2,4,1,2000,1,1,3,"young","state","hit",63
106,11,41,3,2,1,2000,202,828,"64",3,2,1,2000,1,1,3,"young","state","hit",64
106,11,42,1,4,0,2000,201,1142,"NoChange",3,2,1,2000,0,1,1,"young","novel","correct rejection",0
106,11,43,4,6,1,2000,202,1253,"66",1,4,0,2000,1,1,3,"young","feature","hit",66
106,11,44,2,6,1,2000,202,982,"65",4,6,1,2000,1,1,3,"young","exemplar","hit",65
106,11,45,2,2,1,2000,202,638,"66",2,6,1,2000,1,1,3,"young","exemplar","hit",66
106,11,46,3,4,1,2000,202,1664,"65",2,2,1,2000,1,1,3,"young","state","hit",65
106,11,47,3,6,1,2000,202,1320,"66",3,4,1,2000,1,1,3,"young","state","hit",66
106,11,48,3,6,0,2000,201,706,"NoChange",3,6,1,2000,0,1,1,"young","state","correct rejection",0
106,12,1,4,4,0,2000,201,739,"NoChange",0,0,0,NA,0,1,1,"young","feature","correct rejection",0
106,12,2,1,4,0,2000,201,703,"NoChange",4,4,0,2000,0,1,1,"young","novel","correct rejection",0
106,12,3,2,2,1,2000,202,662,"67",1,4,0,2000,1,1,3,"young","exemplar","hit",67
106,12,4,2,4,1,2000,202,660,"68",2,2,1,2000,1,1,3,"young","exemplar","hit",68
106,12,5,3,4,1,2000,202,995,"67",2,4,1,2000,1,1,3,"young","state","hit",67
106,12,6,2,2,0,2000,201,739,"NoChange",3,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,12,7,2,4,0,2000,201,721,"NoChange",2,2,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,12,8,2,4,0,2000,201,1240,"NoChange",2,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,12,9,3,2,1,2000,202,952,"68",2,4,0,2000,1,1,3,"young","state","hit",68
106,12,10,2,6,1,2000,202,1134,"69",3,2,1,2000,1,1,3,"young","exemplar","hit",69
106,12,11,1,6,0,2000,201,1030,"NoChange",2,6,1,2000,0,1,1,"young","novel","correct rejection",0
106,12,12,4,2,1,2000,202,962,"67",1,6,0,2000,1,1,3,"young","feature","hit",67
106,12,13,4,6,0,2000,201,806,"NoChange",4,2,1,2000,0,1,1,"young","feature","correct rejection",0
106,12,14,4,6,1,2000,211,1844,"68",4,6,0,2000,0,0,2,"young","feature","miss",68
106,12,15,3,6,0,2000,201,929,"NoChange",4,6,1,2000,0,1,1,"young","state","correct rejection",0
106,12,16,4,2,0,2000,201,751,"NoChange",3,6,0,2000,0,1,1,"young","feature","correct rejection",0
106,12,17,1,2,1,2000,202,778,"2040",4,2,0,2000,1,1,3,"young","novel","hit",2040
106,12,18,2,2,0,2000,201,760,"NoChange",1,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,12,19,2,6,0,2000,201,790,"NoChange",2,2,0,2000,0,1,1,"young","exemplar","correct rejection",0
106,12,20,1,2,0,2000,201,475,"NoChange",2,6,0,2000,0,1,1,"young","novel","correct rejection",0
106,12,21,2,4,1,2000,202,946,"70",1,2,0,2000,1,1,3,"young","exemplar","hit",70
106,12,22,4,2,1,2000,202,1025,"69",2,4,1,2000,1,1,3,"young","feature","hit",69
106,12,23,3,2,1,2000,202,718,"69",4,2,1,2000,1,1,3,"young","state","hit",69
106,12,24,3,2,0,2000,201,816,"NoChange",3,2,1,2000,0,1,1,"young","state","correct rejection",0
106,12,25,1,4,1,2000,202,1003,"2062",3,2,0,2000,1,1,3,"young","novel","hit",2062
106,12,26,1,4,1,2000,202,1780,"2067",1,4,1,2000,1,1,3,"young","novel","hit",2067
106,12,27,3,2,0,2000,201,851,"NoChange",1,4,1,2000,0,1,1,"young","state","correct rejection",0
106,12,28,1,2,1,2000,202,980,"2072",3,2,0,2000,1,1,3,"young","novel","hit",2072
106,12,29,3,6,0,2000,212,1075,"NoChange",1,2,1,2000,1,0,0,"young","state","false alarm",0
106,12,30,1,6,1,2000,202,827,"2085",3,6,0,2000,1,1,3,"young","novel","hit",2085
106,12,31,1,2,0,2000,201,766,"NoChange",1,6,1,2000,0,1,1,"young","novel","correct rejection",0
106,12,32,3,6,1,2000,211,1081,"70",1,2,0,2000,0,0,2,"young","state","miss",70
106,12,33,4,4,1,2000,202,770,"70",3,6,1,2000,1,1,3,"young","feature","hit",70
106,12,34,2,6,0,2000,201,896,"NoChange",4,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
106,12,35,1,6,0,2000,201,1139,"NoChange",2,6,0,2000,0,1,1,"young","novel","correct rejection",0
106,12,36,1,6,1,2000,202,783,"2114",1,6,0,2000,1,1,3,"young","novel","hit",2114
106,12,37,3,6,1,2000,202,1006,"71",1,6,1,2000,1,1,3,"young","state","hit",71
106,12,38,3,4,0,2000,201,1091,"NoChange",3,6,1,2000,0,1,1,"young","state","correct rejection",0
106,12,39,4,4,1,2000,202,636,"71",3,4,0,2000,1,1,3,"young","feature","hit",71
106,12,40,2,2,1,2000,202,1142,"71",4,4,1,2000,1,1,3,"young","exemplar","hit",71
106,12,41,4,4,0,2000,201,941,"NoChange",2,2,1,2000,0,1,1,"young","feature","correct rejection",0
106,12,42,4,6,0,2000,201,7640,"NoChange",4,4,0,2000,0,1,1,"young","feature","correct rejection",0
106,12,43,4,6,1,2000,202,679,"72",4,6,0,2000,1,1,3,"young","feature","hit",72
106,12,44,1,4,0,2000,201,849,"NoChange",4,6,1,2000,0,1,1,"young","novel","correct rejection",0
106,12,45,2,6,1,2000,202,826,"72",1,4,0,2000,1,1,3,"young","exemplar","hit",72
106,12,46,3,4,0,2000,201,879,"NoChange",2,6,1,2000,0,1,1,"young","state","correct rejection",0
106,12,47,3,4,1,2000,211,871,"72",3,4,0,2000,0,0,2,"young","state","miss",72
106,12,48,4,2,0,2000,201,516,"NoChange",3,4,1,2000,0,1,1,"young","feature","correct rejection",0
107,1,1,1,2,1,2000,202,1535,"3",0,0,0,NA,1,1,3,"young","novel","hit",3
107,1,2,1,6,0,2000,212,1341,"NoChange",1,2,1,2000,1,0,0,"young","novel","false alarm",0
107,1,3,3,2,0,2000,201,739,"NoChange",1,6,0,2000,0,1,1,"young","state","correct rejection",0
107,1,4,1,6,1,2000,202,937,"18",3,2,0,2000,1,1,3,"young","novel","hit",18
107,1,5,2,4,0,2000,201,806,"NoChange",1,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,1,6,3,6,0,2000,201,1362,"NoChange",2,4,0,2000,0,1,1,"young","state","correct rejection",0
107,1,7,3,4,0,2000,201,1103,"NoChange",3,6,0,2000,0,1,1,"young","state","correct rejection",0
107,1,8,2,4,1,2000,202,1142,"1",3,4,0,2000,1,1,3,"young","exemplar","hit",1
107,1,9,4,4,1,2000,202,1492,"1",2,4,1,2000,1,1,3,"young","feature","hit",1
107,1,10,1,4,0,2000,201,1253,"NoChange",4,4,1,2000,0,1,1,"young","novel","correct rejection",0
107,1,11,1,2,0,2000,201,998,"NoChange",1,4,0,2000,0,1,1,"young","novel","correct rejection",0
107,1,12,2,4,1,2000,202,1010,"2",1,2,0,2000,1,1,3,"young","exemplar","hit",2
107,1,13,3,6,0,2000,201,1213,"NoChange",2,4,1,2000,0,1,1,"young","state","correct rejection",0
107,1,14,3,2,1,2000,211,784,"1",3,6,0,2000,0,0,2,"young","state","miss",1
107,1,15,2,2,0,2000,201,916,"NoChange",3,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,1,16,3,4,1,2000,202,1347,"2",2,2,0,2000,1,1,3,"young","state","hit",2
107,1,17,2,6,0,2000,201,1881,"NoChange",3,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,1,18,2,6,1,2000,211,2298,"3",2,6,0,2000,0,0,2,"young","exemplar","miss",3
107,1,19,2,6,0,2000,201,922,"NoChange",2,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,1,20,1,2,0,2000,201,608,"NoChange",2,6,0,2000,0,1,1,"young","novel","correct rejection",0
107,1,21,3,4,1,2000,202,851,"3",1,2,0,2000,1,1,3,"young","state","hit",3
107,1,22,1,2,1,2000,202,2052,"84",3,4,1,2000,1,1,3,"young","novel","hit",84
107,1,23,2,6,1,2000,211,2070,"4",1,2,1,2000,0,0,2,"young","exemplar","miss",4
107,1,24,4,4,0,2000,201,1359,"NoChange",2,6,1,2000,0,1,1,"young","feature","correct rejection",0
107,1,25,4,6,0,2000,212,2165,"NoChange",4,4,0,2000,1,0,0,"young","feature","false alarm",0
107,1,26,3,2,1,2000,211,4658,"4",4,6,0,2000,0,0,2,"young","state","miss",4
107,1,27,4,2,0,2000,201,1380,"NoChange",3,2,1,2000,0,1,1,"young","feature","correct rejection",0
107,1,28,4,4,0,2000,201,1121,"NoChange",4,2,0,2000,0,1,1,"young","feature","correct rejection",0
107,1,29,4,2,1,2000,202,1408,"2",4,4,0,2000,1,1,3,"young","feature","hit",2
107,1,30,4,6,1,2000,202,1595,"3",4,2,1,2000,1,1,3,"young","feature","hit",3
107,1,31,1,4,1,2000,202,1111,"117",4,6,1,2000,1,1,3,"young","novel","hit",117
107,1,32,3,4,0,2000,201,1119,"NoChange",1,4,1,2000,0,1,1,"young","state","correct rejection",0
107,1,33,2,2,1,2000,211,1877,"5",3,4,0,2000,0,0,2,"young","exemplar","miss",5
107,1,34,4,4,1,2000,202,926,"4",2,2,1,2000,1,1,3,"young","feature","hit",4
107,1,35,2,4,0,2000,201,1613,"NoChange",4,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,1,36,4,2,1,2000,202,736,"5",2,4,0,2000,1,1,3,"young","feature","hit",5
107,1,37,1,6,1,2000,202,1510,"137",4,2,1,2000,1,1,3,"young","novel","hit",137
107,1,38,1,6,0,2000,201,838,"NoChange",1,6,1,2000,0,1,1,"young","novel","correct rejection",0
107,1,39,2,2,1,2000,202,1551,"6",1,6,0,2000,1,1,3,"young","exemplar","hit",6
107,1,40,1,4,0,2000,201,805,"NoChange",2,2,1,2000,0,1,1,"young","novel","correct rejection",0
107,1,41,4,6,0,2000,212,1448,"NoChange",1,4,0,2000,1,0,0,"young","feature","false alarm",0
107,1,42,3,2,0,2000,201,714,"NoChange",4,6,0,2000,0,1,1,"young","state","correct rejection",0
107,1,43,3,6,1,2000,202,1089,"5",3,2,0,2000,1,1,3,"young","state","hit",5
107,1,44,3,6,1,2000,202,937,"6",3,6,1,2000,1,1,3,"young","state","hit",6
107,1,45,2,2,0,2000,201,703,"NoChange",3,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,1,46,4,6,1,2000,202,934,"6",2,2,0,2000,1,1,3,"young","feature","hit",6
107,1,47,1,4,1,2000,202,972,"178",4,6,1,2000,1,1,3,"young","novel","hit",178
107,1,48,4,2,0,2000,201,1544,"NoChange",1,4,1,2000,0,1,1,"young","feature","correct rejection",0
107,2,1,4,2,1,2000,202,1367,"7",0,0,0,NA,1,1,3,"young","feature","hit",7
107,2,2,4,2,0,2000,201,2164,"NoChange",4,2,1,2000,0,1,1,"young","feature","correct rejection",0
107,2,3,4,4,0,2000,201,649,"NoChange",4,2,0,2000,0,1,1,"young","feature","correct rejection",0
107,2,4,1,6,0,2000,212,1378,"NoChange",4,4,0,2000,1,0,0,"young","novel","false alarm",0
107,2,5,3,2,1,2000,202,1863,"7",1,6,0,2000,1,1,3,"young","state","hit",7
107,2,6,1,4,0,2000,201,2417,"NoChange",3,2,1,2000,0,1,1,"young","novel","correct rejection",0
107,2,7,1,4,1,2000,202,892,"203",1,4,0,2000,1,1,3,"young","novel","hit",203
107,2,8,3,4,1,2000,211,1460,"8",1,4,1,2000,0,0,2,"young","state","miss",8
107,2,9,4,4,0,2000,201,4973,"NoChange",3,4,1,2000,0,1,1,"young","feature","correct rejection",0
107,2,10,3,4,1,2000,211,1315,"9",4,4,0,2000,0,0,2,"young","state","miss",9
107,2,11,1,4,0,2000,201,698,"NoChange",3,4,1,2000,0,1,1,"young","novel","correct rejection",0
107,2,12,3,4,0,2000,201,2194,"NoChange",1,4,0,2000,0,1,1,"young","state","correct rejection",0
107,2,13,1,6,1,2000,202,1110,"228",3,4,0,2000,1,1,3,"young","novel","hit",228
107,2,14,4,2,0,2000,201,838,"NoChange",1,6,1,2000,0,1,1,"young","feature","correct rejection",0
107,2,15,4,6,0,2000,201,1208,"NoChange",4,2,0,2000,0,1,1,"young","feature","correct rejection",0
107,2,16,2,4,0,2000,201,1251,"NoChange",4,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
107,2,17,3,6,0,2000,201,1644,"NoChange",2,4,0,2000,0,1,1,"young","state","correct rejection",0
107,2,18,4,2,1,2000,202,702,"8",3,6,0,2000,1,1,3,"young","feature","hit",8
107,2,19,4,4,1,2000,202,1094,"9",4,2,1,2000,1,1,3,"young","feature","hit",9
107,2,20,2,6,0,2000,212,894,"NoChange",4,4,1,2000,1,0,0,"young","exemplar","false alarm",0
107,2,21,3,4,0,2000,201,1013,"NoChange",2,6,0,2000,0,1,1,"young","state","correct rejection",0
107,2,22,3,6,0,2000,201,2057,"NoChange",3,4,0,2000,0,1,1,"young","state","correct rejection",0
107,2,23,1,2,1,2000,202,674,"269",3,6,0,2000,1,1,3,"young","novel","hit",269
107,2,24,4,6,1,2000,202,819,"10",1,2,1,2000,1,1,3,"young","feature","hit",10
107,2,25,2,2,0,2000,201,613,"NoChange",4,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,2,26,1,2,0,2000,201,840,"NoChange",2,2,0,2000,0,1,1,"young","novel","correct rejection",0
107,2,27,2,4,1,2000,202,1162,"7",1,2,0,2000,1,1,3,"young","exemplar","hit",7
107,2,28,2,6,0,2000,201,776,"NoChange",2,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,2,29,3,6,1,2000,211,1388,"10",2,6,0,2000,0,0,2,"young","state","miss",10
107,2,30,3,2,0,2000,201,712,"NoChange",3,6,1,2000,0,1,1,"young","state","correct rejection",0
107,2,31,2,6,1,2000,202,1879,"8",3,2,0,2000,1,1,3,"young","exemplar","hit",8
107,2,32,2,4,1,2000,202,1000,"9",2,6,1,2000,1,1,3,"young","exemplar","hit",9
107,2,33,3,2,1,2000,202,828,"11",2,4,1,2000,1,1,3,"young","state","hit",11
107,2,34,1,6,0,2000,201,2254,"NoChange",3,2,1,2000,0,1,1,"young","novel","correct rejection",0
107,2,35,2,2,0,2000,201,2464,"NoChange",1,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
107,2,36,3,2,0,2000,201,1058,"NoChange",2,2,0,2000,0,1,1,"young","state","correct rejection",0
107,2,37,2,2,1,2000,202,995,"10",3,2,0,2000,1,1,3,"young","exemplar","hit",10
107,2,38,3,6,1,2000,202,2335,"12",2,2,1,2000,1,1,3,"young","state","hit",12
107,2,39,4,6,0,2000,201,1813,"NoChange",3,6,1,2000,0,1,1,"young","feature","correct rejection",0
107,2,40,1,6,1,2000,202,1721,"332",4,6,0,2000,1,1,3,"young","novel","hit",332
107,2,41,2,6,1,2000,211,1448,"11",1,6,1,2000,0,0,2,"young","exemplar","miss",11
107,2,42,4,6,1,2000,202,1489,"11",2,6,1,2000,1,1,3,"young","feature","hit",11
107,2,43,1,2,0,2000,201,1785,"NoChange",4,6,1,2000,0,1,1,"young","novel","correct rejection",0
107,2,44,2,4,0,2000,212,1462,"NoChange",1,2,0,2000,1,0,0,"young","exemplar","false alarm",0
107,2,45,4,4,1,2000,202,1335,"12",2,4,0,2000,1,1,3,"young","feature","hit",12
107,2,46,1,2,1,2000,202,1221,"354",4,4,1,2000,1,1,3,"young","novel","hit",354
107,2,47,2,2,1,2000,202,2576,"12",1,2,1,2000,1,1,3,"young","exemplar","hit",12
107,2,48,1,4,1,2000,202,1349,"360",2,2,1,2000,1,1,3,"young","novel","hit",360
107,3,1,3,2,0,2000,201,1294,"NoChange",0,0,0,NA,0,1,1,"young","state","correct rejection",0
107,3,2,1,2,0,2000,201,1070,"NoChange",3,2,0,2000,0,1,1,"young","novel","correct rejection",0
107,3,3,4,6,0,2000,201,847,"NoChange",1,2,0,2000,0,1,1,"young","feature","correct rejection",0
107,3,4,2,6,1,2000,202,1169,"13",4,6,0,2000,1,1,3,"young","exemplar","hit",13
107,3,5,4,4,1,2000,211,1973,"13",2,6,1,2000,0,0,2,"young","feature","miss",13
107,3,6,2,4,1,2000,202,1682,"14",4,4,1,2000,1,1,3,"young","exemplar","hit",14
107,3,7,2,2,1,2000,202,1027,"15",2,4,1,2000,1,1,3,"young","exemplar","hit",15
107,3,8,3,4,1,2000,202,1221,"13",2,2,1,2000,1,1,3,"young","state","hit",13
107,3,9,1,6,1,2000,202,968,"392",3,4,1,2000,1,1,3,"young","novel","hit",392
107,3,10,4,6,1,2000,202,820,"14",1,6,1,2000,1,1,3,"young","feature","hit",14
107,3,11,4,4,0,2000,201,1447,"NoChange",4,6,1,2000,0,1,1,"young","feature","correct rejection",0
107,3,12,1,6,0,2000,212,2425,"NoChange",4,4,0,2000,1,0,0,"young","novel","false alarm",0
107,3,13,2,6,0,2000,212,1708,"NoChange",1,6,0,2000,1,0,0,"young","exemplar","false alarm",0
107,3,14,1,4,0,2000,201,1364,"NoChange",2,6,0,2000,0,1,1,"young","novel","correct rejection",0
107,3,15,4,2,0,2000,201,1049,"NoChange",1,4,0,2000,0,1,1,"young","feature","correct rejection",0
107,3,16,1,4,1,2000,202,3123,"424",4,2,0,2000,1,1,3,"young","novel","hit",424
107,3,17,3,2,1,2000,211,1594,"14",1,4,1,2000,0,0,2,"young","state","miss",14
107,3,18,2,2,1,2000,202,958,"16",3,2,1,2000,1,1,3,"young","exemplar","hit",16
107,3,19,2,4,0,2000,201,875,"NoChange",2,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
107,3,20,1,6,0,2000,201,1068,"NoChange",2,4,0,2000,0,1,1,"young","novel","correct rejection",0
107,3,21,1,6,1,2000,202,789,"443",1,6,0,2000,1,1,3,"young","novel","hit",443
107,3,22,3,6,1,2000,211,2344,"15",1,6,1,2000,0,0,2,"young","state","miss",15
